City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,Year,Month,Day,DayOfWeek,WeekOfYear,Season,City_enc,Season_enc
Ahmedabad,2018-04-21,28.85867969466037,84.75852264278876,0.01984713385392177,17.633122878681924,71.1179084216385,5.3166927325122435,1.655138949576568,14.555484997166394,5.0,3.9016754642199656,8.379618268848384,4.146021085823514,36.72,2018,4,21,5,16,Spring,0,2
Hyderabad,2016-01-21,104.41317062213359,107.29627003983306,40.68173026475214,4.122579039749914,10.851437541484712,45.100443878122334,0.8510851998159512,26.46086253027055,43.48255275507079,6.686018408410986,30.49942823247772,14.156917647538611,82.3,2016,1,21,3,3,Winter,4,4
Mumbai,2019-05-17,28.87491832968125,115.25716960022233,22.266060692651383,71.31451442189268,24.73438247819616,12.28838310046033,1.5472706613715268,10.68315031173939,26.181028022669107,0.37826175405391416,18.060121146259526,3.3091505470160087,54.08,2019,5,17,4,20,Spring,8,2
Kolkata,2021-09-18,13.254386837712769,58.7567196294373,2.0837312568814994,25.29246051766212,8.643026115464261,31.782904832481403,0.545203578025354,6.6307982384916775,34.26023783359728,0.2588897063904762,9.386844623952332,0.8266858335111077,27.48,2021,9,18,5,37,Monsoon,6,1
Jaipur,2021-04-12,22.75811799634214,77.3987890023623,21.817190444560268,63.66797763793245,98.06231438686892,8.32774669947245,0.8732359255829186,2.24154412165074,45.035926743127646,1.1585525050340932,7.735987999645417,2.7817613355032393,42.03,2021,4,12,0,15,Spring,5,2
Jaipur,2017-01-11,12.391107531125067,109.92232366310911,18.91682831895936,52.08858123364657,20.95663805195705,19.241082223679435,0.7496481421063357,12.67404809978254,39.39777724945046,2.370964883825245,12.87150615336617,3.2555270193726655,45.21,2017,1,11,2,2,Winter,5,4
Pune,2022-06-01,28.010746235455052,71.74282694766855,12.824635701989726,2.494142374456761,9.555010850141718,5.065393207946473,0.5987251375377736,12.08355716065871,5.0,0.31570607175779364,16.29209799153114,7.261709533374123,30.12,2022,6,1,2,22,Summer,9,3
Bengaluru,2022-05-21,104.41317062213359,126.38063137249175,10.868977043991988,6.968203040243466,47.10795891307026,36.419847970238536,0.40883717849601225,5.21990147053225,53.409294979244635,3.7760450834768173,3.498938256879268,1.0857344333618058,83.03875,2022,5,21,5,20,Spring,1,2
Bengaluru,2020-03-26,89.90687671944785,100.70016415666615,43.61970043714825,4.708777608544275,11.2226806222195,9.108567786176573,0.12256201616094733,13.74649584203213,32.96047956569778,2.4364288248543247,10.994541917153086,2.1301386408050056,62.08,2020,3,26,3,13,Spring,1,2
Mumbai,2018-12-17,104.41317062213359,35.067824327576474,5.624672035965796,53.29658623527972,114.94313663150518,24.423616135094495,1.0575578387326625,8.680328596270739,43.9196830754961,4.140475328222903,1.4520433218558164,0.2566155244980934,81.88,2018,12,17,0,51,Winter,8,4
Chennai,2017-06-19,32.88484848365228,21.88496925909178,10.16026022454432,59.512297978787466,18.330403165879662,4.4320222483973595,1.1559762766462716,24.562172413749504,10.609777949597483,1.3290981605262235,5.6291102824706405,6.052938697707777,29.8,2017,6,19,0,25,Summer,2,3
Hyderabad,2020-10-13,37.13203841592536,55.34106785644966,7.983163162759074,22.521478039281362,43.70211282748147,17.743170179691305,0.6145599853872127,12.297204553153316,8.760248124393842,1.5379647289565836,27.87686419722586,6.811567938884176,32.62,2020,10,13,1,42,Monsoon,4,1
Ahmedabad,2023-06-12,14.900064671977146,23.883997541099323,29.498230340486845,3.3004088219203087,16.939762159139345,7.7919020214498245,4.234869766964656,40.698636791150726,61.22306585419146,4.9440928921103495,3.9496941536182812,3.0549922495008124,24.67,2023,6,12,0,24,Summer,0,3
Hyderabad,2021-03-10,41.0887446495979,57.86936094105192,49.64986478396128,4.372166401749017,65.85353404293986,0.4791637624021104,1.2211469270779585,10.946637453824081,17.322708671309766,0.9318674349287845,1.675137462005961,3.863860346523371,32.94,2021,3,10,2,10,Spring,4,2
Jaipur,2020-07-02,29.835858491875435,54.31597175367742,37.91331402275004,50.38757409140294,90.89105939079047,7.99116780256849,3.2974797707436485,32.77140462743552,29.976879115454956,1.440971351728777,1.5799489298190998,6.927749955794372,39.5,2020,7,2,3,27,Summer,5,3
Mumbai,2015-08-30,61.73813996479496,135.72596180505806,31.96045926146267,77.11479450209336,62.031359253636666,11.978336852461352,1.266252726320391,10.056717244762112,28.07208216838046,0.040754576883905824,5.00427489099899,1.5619332004733055,71.92,2015,8,30,6,35,Summer,8,3
Kolkata,2021-12-15,13.493337120299637,77.75352334744854,62.05510354743852,6.674651171373913,75.48652708030465,2.468903505411217,0.31592572723676543,12.247862119086259,30.79575874838016,2.4312062852006875,2.551197793297611,4.6692866997309,29.62,2021,12,15,2,50,Winter,6,4
Ahmedabad,2023-12-29,34.5409633592324,108.262046613168,23.88999302729417,0.3360019104276816,4.298100446996961,3.048516614295187,4.234869766964656,6.854723671753332,5.0,5.7207797415619375,5.567313588783167,15.238310232594356,43.15,2023,12,29,4,52,Winter,0,4
Hyderabad,2021-07-13,9.404631688935456,38.75592247889629,27.81036869650127,12.057024763300756,103.114932584257,9.37848169847757,3.2486108045894198,7.666613039006435,12.607524367836064,0.08486290806339046,12.689939446115376,5.364252240682793,18.44,2021,7,13,1,28,Summer,4,3
Kolkata,2020-07-13,43.383972429710546,157.8465124366483,62.05510354743852,0.9292252423838493,39.15865065800363,6.2948992274596085,0.9559264973094149,40.568678154881844,22.72309986875608,2.854119741559565,21.90683902263593,0.4066475835270206,62.15,2020,7,13,0,29,Summer,6,3
Ahmedabad,2015-06-22,56.86053442877072,102.05926431843842,0.14030670844578522,52.8034492813871,81.3687954764327,8.717126395094589,0.9937523489075317,3.790176695872121,22.89826291049532,5.601684351087159,1.1672094774668287,1.7142833548671454,56.51,2015,6,22,0,26,Summer,0,3
Hyderabad,2016-11-02,9.050245882944932,73.64135523100312,20.10508260744875,20.289425053713174,46.13584746441016,9.265781625280598,0.3778347220438144,8.815288553043484,81.3328337691673,2.043252010476456,14.627791532219375,3.660756285841647,33.97,2016,11,2,2,44,Autumn,4,0
Pune,2015-06-13,11.338434039976026,15.416038301465715,26.862516092631324,30.80500446123708,9.018232328022664,2.2636697483145083,2.4600036302011583,26.597974047824838,17.253134982601573,1.1263574642722216,1.0923499459280193,0.37723308237826925,18.06,2015,6,13,5,24,Summer,9,3
Jaipur,2016-04-09,11.74251461428744,124.60115091686562,49.97858304452017,20.748790544709255,37.61873700101378,2.9986319999588322,0.10743511803705931,12.902583702889777,53.386390355295624,9.231341201657232,4.771237529486977,5.64385995063296,44.94,2016,4,9,5,14,Spring,5,2
Delhi,2023-05-01,28.728797964651484,157.8465124366483,43.05647565041472,12.716856739721516,3.814041773388939,28.274451983391717,1.5244168208308329,5.0246938712490214,11.85168049548793,0.20108477579923603,30.49942823247772,5.30964992380799,61.64,2023,5,1,0,18,Spring,3,2
Ahmedabad,2016-05-11,10.826667566473981,55.03120325183934,36.89822847926522,7.538591650298423,47.59267630212293,2.663927564187666,1.5330391580979335,8.495080827054093,67.8926263344386,0.7087755828646081,0.7114991504262378,10.450437673578548,27.08,2016,5,11,2,19,Spring,0,2
Jaipur,2016-11-30,99.7624816955838,55.82513021812931,58.298266984305144,44.15982230094653,21.037647693611724,16.44536746340462,0.30217316796621224,11.163614584129535,19.035479167953426,6.494857498801029,0.23146866930260707,3.4656637848619285,58.67,2016,11,30,2,48,Autumn,5,0
Lucknow,2021-09-08,46.94245008708023,38.02812528647324,15.416950816374516,35.67721424106809,6.582401532822999,8.132888099182386,1.830724365901614,13.452478956529186,15.359473413851847,1.0585049942740747,4.059382201643476,5.8905271705985305,35.09,2021,9,8,2,36,Monsoon,7,1
Chennai,2016-12-03,53.4759309446994,17.42289629364416,0.13888300970638126,13.422803703020119,120.86123855419754,45.100443878122334,1.8332371851524758,25.809818371848877,41.84623032689818,5.141840725788978,30.184039270827178,1.0045760129710641,32.77,2016,12,3,5,48,Winter,2,4
Mumbai,2020-04-24,9.288357103657182,36.838162522223286,0.22231905220629916,11.619156099343655,92.53954249869702,1.025858752399863,0.6462456083871333,10.056717244762112,25.164751021590476,1.2158012059778134,0.20241886190833033,0.014369090759244588,18.07,2020,4,24,4,17,Spring,8,2
Lucknow,2021-06-13,93.18087235840487,157.8465124366483,15.733297803171203,0.03730954988764965,89.60083330331219,26.61370364063355,0.9906596592649387,16.92848682993358,14.401209459639265,5.013636061868318,2.519437146746702,0.9452446406500391,79.86,2021,6,13,6,23,Summer,7,3
Kolkata,2019-11-27,55.68370485066522,55.51051928344216,11.428230053090102,1.9698427021473797,62.20183517094781,10.142853419566524,2.682519909853102,27.005977817909674,5.0,3.4724965766968356,9.24228128131309,0.3211706949700032,38.17,2019,11,27,2,48,Autumn,6,0
Ahmedabad,2015-07-02,31.720642033520676,31.788479297685512,12.00206600530364,29.28564318585684,47.10376863538646,0.08050119177792942,1.1108402516314233,27.846721796488005,6.380106106925506,1.896282888181977,2.662511563766135,2.790617227681115,27.63,2015,7,2,3,27,Summer,0,3
Mumbai,2016-09-20,9.646408406678797,36.42039845497587,10.230008268040883,21.68391138098013,42.577650646018725,4.590954116032412,1.444119021133143,4.400376388321543,51.794066480606624,2.2203725295584036,0.5530936254611724,3.15841067541438,22.08,2016,9,20,1,38,Monsoon,8,1
Mumbai,2022-01-01,34.655067869492584,157.8465124366483,49.95395636375087,17.11743893507368,4.4861789276909745,7.856050526497012,0.7985071768174341,6.465737601886011,88.7220975708409,0.5868023844611304,0.5386998400795996,5.170766162169114,83.03875,2022,1,1,5,52,Winter,8,4
Lucknow,2019-09-28,31.02291293309262,26.73280182720071,8.899832316734273,52.721130982489115,92.3305415229785,5.657423830778185,0.24307107133245054,13.554543369290256,24.811192941461137,0.36950083534159395,8.190717918370886,0.7586040592062504,29.84,2019,9,28,5,39,Monsoon,7,1
Lucknow,2016-06-29,23.571975593063293,33.08904085600176,38.79038414083653,21.02922420767567,85.18845315642041,6.751825994346284,4.234869766964656,32.543433796069635,29.49350001603589,3.7863187423368894,8.252941825606365,1.208549836710723,30.57,2016,6,29,2,26,Summer,7,3
Delhi,2019-05-07,18.83382401685925,40.418712082098416,46.63302785177664,14.55929715462588,55.10966188124077,37.27454342119581,1.1374456977786076,10.491835441468961,5.0,5.662958445206636,12.25788434434319,8.005517763430081,20.98,2019,5,7,1,19,Spring,3,2
Hyderabad,2016-09-15,58.977070093126194,21.102530425505318,13.843024333891265,5.2755047569173,104.8647872023869,6.716213913604226,0.615218605969536,8.815288553043484,12.028764408412151,3.8400874570606995,1.4126537329632165,4.296274413312356,29.25,2016,9,15,3,37,Monsoon,4,1
Ahmedabad,2016-08-16,5.0,37.4775771101906,11.845704711446635,51.55884058453027,32.21533575853,8.140663471815492,1.8765301936479177,41.96178724314042,20.847250007257767,7.320879790742342,6.928506104230197,0.14901666815965575,28.05,2016,8,16,1,33,Summer,0,3
Jaipur,2017-01-13,103.95334911106396,37.878519013795724,28.627558817468067,20.748790544709255,23.742379927123874,21.477634679638765,0.9470486942257922,8.670174146511766,46.59702806307866,6.623964071126367,9.186664720969343,9.432703131637226,54.89,2017,1,13,4,2,Winter,5,4
Bengaluru,2019-11-04,28.44402731209694,29.032766956145903,24.618078097967885,2.910527973914653,120.86123855419754,23.68607254701945,0.3977233535467341,27.720240543207613,5.0,4.517765551128721,2.515119799840217,4.968635005595827,22.47,2019,11,4,0,45,Autumn,1,0
Ahmedabad,2018-12-30,39.19495935463745,138.3213800449586,7.965871202728715,31.400388990216335,24.95463604888645,1.3175518834120998,3.1424481165219413,25.59091565449824,53.19080567841443,6.852082664962072,7.926198895607421,1.0329018220409476,62.46,2018,12,30,6,52,Winter,0,4
Ahmedabad,2020-05-02,29.510069486781752,24.124296846837787,2.16391564515176,16.605248441589243,41.01348138688643,18.264486838799275,0.9937523489075317,35.79574829795047,7.926056106002859,0.5489703143733811,12.318180495612335,1.4522009712553465,23.73,2020,5,2,5,18,Spring,0,2
Ahmedabad,2022-02-14,78.76277796711217,49.434662761813435,6.153679677037839,50.04161597363052,18.676314442330526,9.883272066465056,1.3959582067792509,41.96178724314042,49.88085558049042,3.94316117669737,30.49942823247772,4.0321103714114255,59.71,2022,2,14,0,7,Winter,0,4
Mumbai,2020-08-30,32.01462005317374,52.13515462874869,2.808899145217463,75.36756965041981,40.459921540974236,2.15552505216333,0.9748111440824192,10.268661020967825,34.372993896699455,4.2033299592208655,9.073872482319944,4.114015394840179,41.3,2020,8,30,6,35,Summer,8,3
Kolkata,2022-02-14,26.502959669073622,47.13511322738139,6.9835559517109065,20.439522777862397,50.932771765380174,4.612366001039888,0.5745248891562089,3.2654321988342465,14.520554267087077,0.5016246923752894,19.74654928532003,8.1786184807116,26.12,2022,2,14,0,7,Winter,6,4
Mumbai,2021-09-10,82.3496704080618,28.60479904168306,6.071394051003313,39.459739109926616,39.196443017410644,0.6912166372004476,2.6263305221398774,9.267683756107735,45.0259035273104,7.209977952296244,17.937980425789,2.220374617239633,48.64,2021,9,10,4,36,Monsoon,8,1
Kolkata,2022-04-26,104.41317062213359,57.57717617929508,20.306284262904132,1.7476562002841007,28.908225668276607,6.699866682582761,1.6018790920079646,28.850406812836063,9.436343318597638,0.02647215742849937,28.17868933930115,3.9848016539438613,81.15,2022,4,26,1,17,Spring,6,2
Lucknow,2015-04-15,31.02291293309262,68.37615557255958,61.79911340252712,24.646839006584447,14.273329551538492,4.423751504528247,2.137549646180064,27.12808907264978,8.683942736431456,1.7106920114290878,12.839385040900073,4.367808526458699,36.75,2015,4,15,2,16,Spring,7,2
Bengaluru,2021-02-17,46.51800541081364,145.6967361321529,23.150929737187816,42.23657096686786,41.29564592248451,7.221512177980133,0.8033403838853436,6.141417159498537,5.0,0.06513924505490508,2.3965462878267703,4.089884629721001,60.56,2021,2,17,2,7,Winter,1,4
Mumbai,2015-01-17,34.655067869492584,36.161083922458104,52.2500940882605,20.600770703599583,95.62558030074285,13.02467586085927,1.0504835816657812,0.7269354781198487,17.477377251206097,2.2229678114966145,3.5395169486426736,0.37850074701135683,25.77,2015,1,17,5,3,Winter,8,4
Kolkata,2023-09-27,49.46729508250421,157.8465124366483,30.661787344154483,20.439522777862397,0.277463752222707,19.770541304803494,0.6340468156211475,10.69541535681649,5.0,1.593881801871576,15.356530377313433,2.648792579645223,64.56,2023,9,27,2,39,Monsoon,6,1
Mumbai,2016-01-28,17.768990250803828,31.03498800455363,26.03006790026598,68.7636563891559,5.751536772344249,13.946415248479344,1.1358724543135605,9.639689475506879,19.03534631130345,2.9270231833867464,7.356847023314501,2.069130731547442,27.73,2016,1,28,3,4,Winter,8,4
Chennai,2016-02-29,87.2902354024313,46.218800090739194,10.690823900290649,6.6231250042745335,5.103025211840929,17.01564249926826,4.069219805074979,1.3449976629071598,5.0,4.363001722369085,2.8942845910643262,15.238310232594356,45.77,2016,2,29,0,9,Winter,2,4
Mumbai,2020-12-16,30.56649512202293,157.8465124366483,7.854763884794108,3.1024225871664686,102.66478757185907,30.108389539449405,0.1302808333546546,23.763129637825717,5.898105226281118,4.390501265672395,10.690641847895943,3.1338819779138722,61.14,2020,12,16,2,51,Winter,8,4
Bengaluru,2023-10-07,34.369960285559706,157.8465124366483,37.45210840978678,35.19783933456974,43.47695725294305,31.05121553879367,0.17279718186146836,5.002545488813362,94.28063062378517,3.8427948200811466,23.701778884419547,2.8566647449864053,83.03875,2023,10,7,5,40,Monsoon,1,1
Bengaluru,2016-07-25,104.41317062213359,58.20534192036231,47.16052543925352,51.922568083095975,120.86123855419754,29.56896457341372,4.234869766964656,15.566374595314542,55.56213700649054,0.32234622270782276,4.426840059027718,3.305216026537,75.34,2016,7,25,0,30,Summer,1,3
Kolkata,2020-09-07,18.42295911378448,46.68793378371327,12.025311747523165,20.439522777862397,34.96885485393088,2.4938104826313006,4.234869766964656,1.6052259659517611,9.429057285999312,1.6209616937842704,9.069466837768127,12.584004450923876,24.89,2020,9,7,0,37,Monsoon,6,1
Kolkata,2018-01-25,57.275545658369126,78.28943510138848,0.18208835813882768,30.786892812588732,24.77601473363801,4.336629013770792,2.215652639042011,29.567222639751712,44.34094807095506,5.07765157590492,8.710796575874644,4.726716689691237,52.74,2018,1,25,3,4,Winter,6,4
Lucknow,2023-06-09,19.95016165864047,88.0448036102364,31.45547263983481,53.73120710887265,62.87468696933094,10.467129572198196,0.9930201842864497,20.164307420231495,38.64253896937741,3.1865533710902723,1.3579070882509228,2.464465120456469,43.43,2023,6,9,4,23,Summer,7,3
Bengaluru,2015-08-30,28.44402731209694,69.53266716754096,6.7113804260842045,36.18567833902335,7.019030550726109,6.6647878071742515,1.0580144171375094,7.375709040887029,24.72271577362587,3.4279549688581,0.9457993451820611,12.185007045278333,37.85,2015,8,30,6,35,Summer,1,3
Bengaluru,2021-03-29,104.41317062213359,26.964128690360084,0.19874149216244866,2.742969478331724,19.207855418013843,2.11773396114922,0.4460186711232978,14.89308012454144,16.230097601296126,0.7721416363911301,22.020772588758383,13.285094291758188,58.89,2021,3,29,0,13,Spring,1,2
Delhi,2017-02-27,26.83412079437479,64.34168606091906,32.69394100444395,17.224444486204646,25.114925239656504,5.089899524862564,0.8503825869779298,3.1137392838661944,85.7497278734793,1.1793938247523914,27.111082439476185,1.5347508034808772,37.79,2017,2,27,0,9,Winter,3,4
